,Unnamed: 0,keyword,date,text,score
16,16,ムサシ,Thu Feb 07 16:33:39 +0000 2019,J遊の仕事人、今日は2台とも6だったかも。初当たり1/70切りに+7000発と+28000発。夕方ワイが打ったほうは偶数示唆とムサシ同時に出てきて4or6、高設定示唆も何回か出てきたけど初当たり7回で4R11回 10R0回 じゃそりゃ勝てねーわ。,2
17,17,ムサシ,Thu Feb 07 16:30:30 +0000 2019,ニャース「にゃははははははｗｗｗｗｗ例によって例のごとく！電撃対策はばっちりなのにゃ！」コジロウ「借金した甲斐があったぜ！」ムサシ「ちょっとあんた、また借金したの！」コジロウ「しょーがないだろー！；；」,-3
18,18,ムサシ,Thu Feb 07 16:28:22 +0000 2019,RT @nisoku2: 絵コンテ：上妻晋作演出：新房昭之凝ったレイアウトが多くて楽しい。からくり剣豪伝 ムサシロード 第26話　悪一番ハンゾウの復活だス GYAO!で無料配信中！ https://t.co/OUa4ZdoNtp https://t.co/4zSNSD…,5
19,19,ムサシ,Thu Feb 07 16:27:49 +0000 2019,ムサシのベロリンガどうなったん？ソーナンスと交換されたんやっけ？可哀想,-1
20,20,ムサシ,Thu Feb 07 16:24:58 +0000 2019,RT @s_resist_pr: 【新アクタ紹介】★5【天香桂花】ムサシ（CV:櫻井 孝宏）成家 慎一郎先生による完全描きおろしで登場！敵味方全体に効果を及ぼす豪快なスキルを持っています！現在開催中の『大輪の狂華ガチャ』にて、出現率UP中です！#シンエンレジスト…,5
21,21,ムサシ,Thu Feb 07 16:21:29 +0000 2019,なんだかんだと聞かれたら 答えてやるのが世の情け… ムサシ！コジロウ！我らえんま様の一の子分！ なんかちがう,-1
22,22,ムサシ,Thu Feb 07 16:20:42 +0000 2019,RT @nisoku2: 絵コンテ：上妻晋作演出：新房昭之凝ったレイアウトが多くて楽しい。からくり剣豪伝 ムサシロード 第26話　悪一番ハンゾウの復活だス GYAO!で無料配信中！ https://t.co/OUa4ZdoNtp https://t.co/4zSNSD…,5
23,23,ムサシ,Thu Feb 07 16:15:01 +0000 2019,@ShibaMaMayuzu @sabuchan105 @hanba_good @shiryuuwata5 @51316Mika こちらこそよろしくお願いします。アカウント名にムサシって書いてあるのに、最近はムサシの事が出てこ… https://t.co/tKxx2hMN4J,1
24,24,ムサシ,Thu Feb 07 16:12:52 +0000 2019,夜ムサシ。猫頭巾ちゃん。Cat hood. #musashi #mck #cat #キジトラ #ムサシさん #musashi_the_cat #ねこすたぐらむ https://t.co/gBQXQ6NBNj https://t.co/6Hmv0vOttS,0
25,25,ムサシ,Thu Feb 07 16:09:27 +0000 2019,教科書見ながらやってもギリギリ90点で3つ目終わって明日初めてムサシ受ける予定なんやけど受かる気がしない😇,1
26,26,ムサシ,Thu Feb 07 16:04:14 +0000 2019,そうか朗読CDメンツで鼎談が聞けるならやっぱりムサシ組で3枚同時に来て欲しさあるよな………,0
27,27,ムサシ,Thu Feb 07 16:00:02 +0000 2019,っていうか必要数計算し間違えてムサシ結局足りなかったの草。算数が出来ない。,0
28,28,ムサシ,Thu Feb 07 15:59:58 +0000 2019,@ComaRon1031 @62f3ae6dfc714e4 え？え？え？ムサシってイケメン枠じゃないの😲,0
29,29,ムサシ,Thu Feb 07 15:58:34 +0000 2019,RT @motodouzinmozi: 棄民党政権の作り方2　#偽装選管ﾑｻｼ　は全国の選挙区で自民党、維新の会、ついでに民主党の公認候補者の名前を手書きで書き込んだ投票用紙を版下にして、大量に複製印刷します。この材料をﾑｻｼの社員が開票所に段ﾎﾞｰﾙで持ち込みます→,-1
30,30,ムサシ,Thu Feb 07 15:58:00 +0000 2019,かっっっっっっわいっっっっムサシとハピナスの回は泣くで,0
31,31,ムサシ,Thu Feb 07 15:56:56 +0000 2019,RT @musashifukuyama: 大塚駅構内にて『GIFT』のポスター発見！テンション上がります！ムサシはチームブルー・レインボー公演に出演します。素敵な作品にしますので是非ご来場下さい！！(ムサシ扱い予約フォーム)https://t.co/hp3aht1l7w…,2
32,32,ムサシ,Thu Feb 07 15:56:54 +0000 2019,ムサシくんも,0
33,33,ムサシ,Thu Feb 07 15:56:45 +0000 2019,RT @motodouzinmozi: @HNK9_nh ﾃﾞﾓ隊が大声で #偽装選管ﾑｻｼ ｿﾝｸﾞを歌いながら行進するようになれば、総務省とﾑｻｼには大ﾀﾞﾒｰｼﾞになる筈なんですが、生憎未だに1億498万人が #選管真理教 を止めないのでねぇ…。,0
34,34,ムサシ,Thu Feb 07 15:56:41 +0000 2019,RT @musashifukuyama: 本日も稽古へ向かいましょうかね。最高に素敵なメンバーなんで共に過ごす時間が楽しみで仕方がないよ。だからこそ観て貰いたい！本日もやったりましょうか！！大塚へ進撃開始‼️(ムサシ扱い予約フォーム)https://t.co/hp3aht…,3
35,35,ムサシ,Thu Feb 07 15:56:08 +0000 2019,RT @motodouzinmozi: #偽装選管ﾑｻｼ ｿﾝｸﾞ2番。どうも1番とはえらく「読まれた回数」に差があるがw、これももっと広まってﾃﾞﾓ隊が街頭で歌いながら行進するようになれば、総務省&amp;ﾑｻｼが震え上がる強力な牽制球になるんだけどね。未だに1億498万人が #選管…,-2
36,36,ムサシ,Thu Feb 07 15:56:02 +0000 2019,RT @motodouzinmozi: #偽装選管ﾑｻｼ ｿﾝｸﾞ。もっと広まってﾃﾞﾓ隊が街頭で歌いながら行進するようになれば、総務省&amp;ﾑｻｼが震え上がる強力な牽制球になるんだけどね。未だに1億498万人が #選管真理教 を止めないからねぇ… https://t.co/7ML…,0
37,37,ムサシ,Thu Feb 07 15:55:49 +0000 2019,ムサシ：さっき食堂で「アバウトに生きる方法」って本に几帳面に線を引きながら読んでいるボリスを見かけた。,1
38,38,ムサシ,Thu Feb 07 15:54:48 +0000 2019,ムサシ：アスカさんにプリン食べられた…おやつに食べようと思って冷蔵庫に入れといたのに…！僕の…プリン…許さない！！アスカさん…必ず見つけ出す…一人も逃がさない！！！カグラ：アスカさん何人いるんだwwwコスモス：この間は5人に分身されて手を焼いたよ…カグラ：変身してたwwww,0
39,39,ムサシ,Thu Feb 07 15:49:40 +0000 2019,ムサシは褐色でも長髪でもないし、顔も好みのタイプではないんだけど...。完全に身体目当て😅wほんといい身体してるよー。ムキムキ具合が絵によってちょっと違うのが気になるけどwムキムキすぎるくらいのが好きかな。,5
40,40,ムサシ,Thu Feb 07 15:48:55 +0000 2019,RT @TEZUKA_goods: クオリティにこだわったMade in Japanのムサシジーンズからブラック・ジャックのコラボデニムが発売になりました！2月1日からモノ・ショップにて限定50本先行発売。3月1日から一般発売を開始します。まずはmonoマガジンをチェックして…,0
41,41,ムサシ,Thu Feb 07 15:45:15 +0000 2019,ムサシよりむずいって聞いて絶望してる。,-1
42,42,ムサシ,Thu Feb 07 15:41:02 +0000 2019,@kanaboonmeshida 本当に大活躍ですよね！エヴァンゲリオンの綾波レイにコナンの哀ちゃんにポケモンのムサシに…！本当に声優さんってすごいです！,1
43,43,ムサシ,Thu Feb 07 15:22:57 +0000 2019,ロケット団のムサシとコジローが宮本武蔵と佐々木小次郎から来てるの今気づいた,0
44,44,ムサシ,Thu Feb 07 15:19:39 +0000 2019,アニポケだとムサシの手持ちとしてめっちゃ有名一回はぐれてサトシのピカチュウとかと一緒に行動した回あった気がするけどどうだったかなあ満月の下でドガースと一緒に進化したのは覚えてますねえ！,4
45,45,ムサシ,Thu Feb 07 15:15:45 +0000 2019,ムサシ「我々は無敵だ！」 グレゴリー「この筋肉にかなうもの無し！」 タケヒロ「俺はこんな男くさいパーティは遠慮してえな」 ケンタロウ「…」 (TOD　スタン＆コングマン＆ジョニー＆ウッドロウ),3
46,46,ムサシ,Thu Feb 07 15:06:55 +0000 2019,土曜日早めに行ってムサシ行ってみよ！,0
47,47,ムサシ,Thu Feb 07 15:05:24 +0000 2019,竜装騎士イオも欲しい🤧🤧でもこれ以上はしない（笑）今度来たら次はイオかなあ🤔ウシワカもムサシもおるし🤧けど闇のアタッカー居なすぎてハウメアも捨てがたい,0
48,48,ムサシ,Thu Feb 07 15:04:43 +0000 2019,@umamiti_jp @62f3ae6dfc714e4 え？🙄コースケさん、ムサシですよね😜👍✨,0
49,49,ムサシ,Thu Feb 07 14:55:59 +0000 2019,ムサシ！コジロウ！の所を各々の名前言ってロケット団を柏葉隊にしても良かったなぁ…,0
50,50,ムサシ,Thu Feb 07 14:55:46 +0000 2019,ロビン｢ムサシはかなり優秀な骨伝導機能を持っているらしく、奴が夜更かしして漬物とかツマミに一杯やってると｢ｺﾘｯ…ｺﾘｯ…ｺﾘｯ…｣と傭兵所中に響き渡る。そろそろ殺意すら芽生えてきたぜ｣,0
51,51,ムサシ,Thu Feb 07 14:48:35 +0000 2019,好きな人とLINEしてる？と聞かれたら答えてあげるが世の情け世界の破壊を防ぐため世界の平和を守るため愛と真実の悪を貫くラブリーチャーミーな敵役ムサシ！コジロウ！・・・続きは質問箱へ#peing #質問箱 https://t.co/EUMtiZoZRs,4
52,52,ムサシ,Thu Feb 07 14:45:17 +0000 2019,一織…高校生姿たまらん大和さん…だらしなさ良き＆ムサシ三月…嫁に来てくれ環…王様プリン＆石田純一壮ちゃん…環の保護者＆〇〇〇さんナギ…等身もSDくそかわいい陸…ほんまええこ＆いちいち可愛いＰＴＴ前編見た感想,2
53,53,ムサシ,Thu Feb 07 14:44:24 +0000 2019,ボールパイソン飼育する上での必要経費が凄いけど準備する。早くムサシ攻めたい。,0
54,54,ムサシ,Thu Feb 07 14:39:03 +0000 2019,RT @OC43448416: ムサシコジロウ範馬勇次郎 https://t.co/T9ILWFkOSp,0
55,55,ムサシ,Thu Feb 07 14:38:58 +0000 2019,ムサシコジロウ範馬勇次郎 https://t.co/T9ILWFkOSp,0
56,56,ムサシ,Thu Feb 07 14:38:17 +0000 2019,なんだか、そわそわ落ち着かなくて、Xmas以来の、ポルボロンクッキー🍪を焼く私。お菓子焼いてると、少し落ち着くはずが、今日はそわそわしっぱなし😅しかも、何故か気がつくと鼻歌は『ムサシの剣』(OvO)何故！？ https://t.co/TJ9XGsOuXu,1
57,57,ムサシ,Thu Feb 07 14:33:27 +0000 2019,RT @nisoku2: 絵コンテ：上妻晋作演出：新房昭之凝ったレイアウトが多くて楽しい。からくり剣豪伝 ムサシロード 第26話　悪一番ハンゾウの復活だス GYAO!で無料配信中！ https://t.co/OUa4ZdoNtp https://t.co/4zSNSD…,5
58,58,ムサシ,Thu Feb 07 14:31:07 +0000 2019,絵コンテ：上妻晋作演出：新房昭之凝ったレイアウトが多くて楽しい。からくり剣豪伝 ムサシロード 第26話　悪一番ハンゾウの復活だス GYAO!で無料配信中！ https://t.co/OUa4ZdoNtp https://t.co/4zSNSDbkdV,5
59,59,ムサシ,Thu Feb 07 14:30:51 +0000 2019,@shou090407 @MncMtk2 @momizi_nagato ムサシ！,0
60,60,ムサシ,Thu Feb 07 14:30:38 +0000 2019,安倍の子の発言にあったんじゃない・・蘇生術で軍人を何回も蘇らせて戦いますからの俺様の意見は太平洋抜けるの・・あの人が勝つのは安倍の法人ムサシでしょ・・(*´Дどの議員のアホだしね。安倍が日本と雅子様だったら日本が面道なのにアメリカにも言える,0
61,61,ムサシ,Thu Feb 07 14:23:04 +0000 2019,本日の収穫。ムサシ本来はちゃんと座るんだけど、バランス難しすぎてこうしないとダメだった。軽い。キテルグマさん可愛いぞぉ〜！ https://t.co/srHtPWlUrN,2
62,62,ムサシ,Thu Feb 07 14:17:55 +0000 2019,【ジャンガリアンハムスターのムサシ君】大好きなお芋さんを無心で食べております！両手で大事に持って食べる姿が愛おしい【みんなのペット大集合】 https://t.co/DkwM4apvA1 https://t.co/KlHJkGSUvx,3
63,63,ムサシ,Thu Feb 07 14:15:01 +0000 2019,【ファミコンカセット発売日】1991/10/05『からくり剣豪伝ムサシロード』（ユタカ）#ファミコン,1
64,64,ムサシ,Thu Feb 07 14:13:26 +0000 2019,@hotarusan0618 ついにムサコジお散歩〜！そのうち先住ワンちゃんたちとも行けるといいね！みんなでお散歩は楽しいよ、ムサシ、コジロウ！,5
65,65,ムサシ,Thu Feb 07 14:12:27 +0000 2019,RT @TEZUKA_goods: クオリティにこだわったMade in Japanのムサシジーンズからブラック・ジャックのコラボデニムが発売になりました！2月1日からモノ・ショップにて限定50本先行発売。3月1日から一般発売を開始します。まずはmonoマガジンをチェックして…,0
66,66,ムサシ,Thu Feb 07 14:05:35 +0000 2019,でも お前らな後先考えてな…やっぱりな[23巻:泥門vs神龍寺戦後 ムサシ],-1
67,67,ムサシ,Thu Feb 07 14:04:14 +0000 2019,RT @purimeow: 毛づくろいをするムサシくん#東山動植物園#サーバルキャット#サーバル#ムサシ https://t.co/PN8uh86jef,0
68,68,ムサシ,Thu Feb 07 14:03:00 +0000 2019,RT @purimeow: 毛づくろいをするムサシくん#東山動植物園#サーバルキャット#サーバル#ムサシ https://t.co/PN8uh86jef,0
69,69,ムサシ,Thu Feb 07 14:02:45 +0000 2019,# Party Time Together  前編・三月がもう完全におかん・そーちゃん 環くん専用のおかん・一織 いい子すぎて泣く・大和さん 日曜日のおとん🍻かて🤚🏻・環くんもう末っ子の末っ子・まさかのソロ曲そこで！… https://t.co/z5iS1fzF3k,2
70,70,ムサシ,Thu Feb 07 14:02:23 +0000 2019,@musashi63468 サーキット行くならムサシのほがよくね？,0
71,71,ムサシ,Thu Feb 07 14:00:54 +0000 2019,あれムサシ、もう寝るのか？えっ、ニャースも？待って待って、俺も寝るよー！みんな、おやすみ！,0
72,72,ムサシ,Thu Feb 07 14:00:52 +0000 2019,よく来たな大和　ムサシから話は聞いてる そのガタイじゃあハラが減るだろ どうだ少し食ってくか？,0
73,73,ムサシ,Thu Feb 07 14:00:35 +0000 2019,眠たくなってきたよムサシ～...ってもうムサシとニャース寝てる！俺もそろそろ寝ようかなあ。,0
74,74,ムサシ,Thu Feb 07 14:00:32 +0000 2019,ジャリガールの爪のあかでも煎じてムサシに飲ませてやりたいぐらいだニャ,0
75,75,ムサシ,Thu Feb 07 14:00:05 +0000 2019,《新入荷情報》https://t.co/IIxQ1d1n1l【フィギュア/プロ格ヒーローズ2】武蔵/ムサシ(A)ファイティングポーズ/K-1/正道会館https://t.co/G9XnSeVbgF,3
76,76,ムサシ,Thu Feb 07 13:58:38 +0000 2019,個人的に勝手に好きなのはDPのカワラケ大会に出場すると張り切るムサシへ「マイペースなんだから」とＸＹでクロワッサン食べるマーイーカに「大好きだもんな」が私の中のトップ٩(๑&gt;∀&lt;๑)و♡,2
77,77,ムサシ,Thu Feb 07 13:57:36 +0000 2019,RT @kemokemomomomo: 山戌軒さんのコミッション「こちらに手を差し伸べて「一緒に行こう！」と言っているような感じのムサシくんをお願いします！」 https://t.co/prYiBa3TWh  #MUSASHIЯRAST #Skeb @skeb_jpさんから…,1
78,78,ムサシ,Thu Feb 07 13:56:25 +0000 2019,メガトン級ムサシが出ればレベルファイブをほめるよ,1
79,79,ムサシ,Thu Feb 07 13:54:58 +0000 2019,コジロウは声と言うか話し方が好き(♡˙︶˙♡)ムサシが暴走した時に声をかける時に嫌味まったく無い！！！,-1
80,80,ムサシ,Thu Feb 07 13:51:39 +0000 2019,ミサカもお母さまの様になる為に、ムサシノ牛乳を…、とミサカは風呂上がりにごくごく #MNW,0
81,81,ムサシ,Thu Feb 07 13:50:20 +0000 2019,サトシ＝本名：勇崎智（ゆうざきさとし）：10歳カスミ＝本名：水野霞（みずのかすみ）：10歳タケシ＝本名：灰谷武（はいたにたけし）：15歳ムサシ＝本名：宮赤武蔵（せきみやむさし）：20歳コジロウ＝本名：青佐木小次郎（あおさき　こじろう）：20歳,3
82,82,ムサシ,Thu Feb 07 13:49:00 +0000 2019,コジロウの髪はどの塗り方が一番しっくりくるのかずっと試行錯誤してるんだけど答えが見つかりそうにない線画から変えなきゃ駄目かね…ムサシはもう諦めて適当に塗ってる…(難易度鬼過ぎて),-1
83,83,ムサシ,Thu Feb 07 13:48:32 +0000 2019,メガトン級ムサシはどうなったんだよ....どうなったんだよ！！！,0
84,84,ムサシ,Thu Feb 07 13:46:37 +0000 2019,@billiblo @nasumiso @Sosuke_Mohawk あ、今持ってるムサシやモッティに比べたら(;´･ω･)ｳｰﾝ･･･って事でw今でもカッコイイと思ってますからね(*´罒`*),0
85,85,ムサシ,Thu Feb 07 13:46:21 +0000 2019,全然6確演出、出るのに物凄い時間かかった。時短抜け全員集合背景でシレッとムサシが横切って行ったのと、時短中アイキャッチ6確出たので2回かな。出たの打ち始めて約10時間後の話なんだけどw,0
