,Unnamed: 0,keyword,date,text,score
72,72,ＴＡＴＥＲＵ,Thu Feb 07 00:19:12 +0000 2019,弟を庭のプールに突き落としたんじゃ 水が入ってなかったので頭がパックリ割れたぞい わしの犯行なのはいまだに誰も知らん,-1
73,73,ＴＡＴＥＲＵ,Thu Feb 07 00:17:28 +0000 2019,もう誰もTATERUを気にしなくなった。私も500円で100株だけ遊びで買って現在40%含み損w,0
74,74,ＴＡＴＥＲＵ,Wed Feb 06 23:19:39 +0000 2019,MERRY MERRY Little Little wing ヨカッタネ,0
75,75,ＴＡＴＥＲＵ,Wed Feb 06 22:19:11 +0000 2019,二人の兵士は 同時にびっくりして それから ちょっと困った顔をして 黙ってすれちがうと それきり会うことはないんだ そんな感じの一瞬だったな,0
76,76,ＴＡＴＥＲＵ,Wed Feb 06 21:19:10 +0000 2019,「いいじゃない さびしかろうが悲しかろうがくやしかろうが 一日一個でもいいことがあればね それでOKよ ね？」「…いいことって？」「そうね たとえば 映画の券が当たったり新発売のジュースを飲んだり ジャケットだけ見てカンで買ったレコードが とっても良かったり………」,3
77,77,ＴＡＴＥＲＵ,Wed Feb 06 20:19:08 +0000 2019,いつもじゃないの 時々なんだ 雷の光で部屋が一瞬明るくなった時とか… 見たこともない 知らない黒いアシカが アルミのケトルに映ったり… おふろに入ってる時 なんとなく振り向いたりすると… シャワーカーテンの向こうを横切ったりするん… https://t.co/VGogsdt7fX,0
78,78,ＴＡＴＥＲＵ,Wed Feb 06 19:19:17 +0000 2019,アシカには普通アシカと天使アシカの2種類あるのですよ 天使アシカは望みのものは何でも 手に入れることができると言われています,3
79,79,ＴＡＴＥＲＵ,Wed Feb 06 18:19:05 +0000 2019,いいじゃない もらっときましょ きっと神サマのおぼしめしよ ねえベビィ そうよね？ これでミルクが買えるわ！ ガソリンもね！,1
80,80,ＴＡＴＥＲＵ,Wed Feb 06 17:34:04 +0000 2019,"TATERU bnb SUMIYOSHI A – Hakata: Year property opened: 2018, City: Fukuoka, Rate from: USD89 The post TATERU bnb SU… https://t.co/Fof5NXkUOj",0
81,81,ＴＡＴＥＲＵ,Wed Feb 06 17:19:10 +0000 2019,その格好も！ この部屋も！ 何もかももっとゴージャスにしなくちゃアシカ大王に近づけない！ ああそうだ そして世界一ゴージャスなアシカの王となるのだ,1
82,82,ＴＡＴＥＲＵ,Wed Feb 06 16:19:13 +0000 2019,……天使さま！ やっと来てくれたのね チェリーだけに ステキなお話を教えてくれるのね なあに？ 早く言って,2
83,83,ＴＡＴＥＲＵ,Wed Feb 06 15:19:13 +0000 2019,廻るのよ,0
84,84,ＴＡＴＥＲＵ,Wed Feb 06 14:41:22 +0000 2019,RT @mmrrto41: 中・長期用に東海カーボン、TATERU、FRONTEO、ソースネクストなどを新規買い。自分も熟読しましたが、初心者がまず読むべきはこの本だと思います！https://t.co/c7DivTdZCf,0
85,85,ＴＡＴＥＲＵ,Wed Feb 06 14:19:19 +0000 2019,…そうだな ボーマン 今 我々が望むことは 新しいお肉解体ロボを手に入れることなのだな,1
86,86,ＴＡＴＥＲＵ,Wed Feb 06 14:14:48 +0000 2019,【株主優待/投機】楽天、TATERU、クックパッドを保有するあっホルダー – greenの日記 https://t.co/LzNrkGvLL4 https://t.co/nE1cWyc2TN,0
87,87,ＴＡＴＥＲＵ,Wed Feb 06 13:58:49 +0000 2019,中・長期用に東海カーボン、TATERU、FRONTEO、ソースネクストなどを新規買い。自分も熟読しましたが、初心者がまず読むべきはこの本だと思います！https://t.co/c7DivTdZCf,0
88,88,ＴＡＴＥＲＵ,Wed Feb 06 13:24:33 +0000 2019,TATERU事件ってことでおけ？ https://t.co/OilsIc9IVV,-1
89,89,ＴＡＴＥＲＵ,Wed Feb 06 13:19:33 +0000 2019,だまされないわよ チェリー知ってるんだから 約束の地なんてどこにもないんでしょ どこ行ったって次の地への中継地なの だったら簡単 最初っからお家にいればいいのよ ね？ そいつを気づかせてやるわ ありとあらゆるすべてを逃れて バスルームへ隠遁せよ,2
90,90,ＴＡＴＥＲＵ,Wed Feb 06 12:40:14 +0000 2019,昨年の個別株だと、連続ストップ安だったTATERU、ライザップなどの大底からのリバウンドそういう年に数回の暴落のチャンスをじっくりと待つ普段はノーポジなので、暴落が来ても損はしません安全ですね普段は安全なところにいて、… https://t.co/aUSaQSW5bQ,1
91,91,ＴＡＴＥＲＵ,Wed Feb 06 12:19:15 +0000 2019,ぐるりょーざ どーみの いきせんさ…,0
92,92,ＴＡＴＥＲＵ,Wed Feb 06 11:57:55 +0000 2019,RT @taterumino: 2/12(TUE)扇町para-diceTHE POSE / オガサワラヒロユキ / 立てる and more...coming soon... 1200en(1drink)もうすぐライブ〜、場所はいつものパラダイスです〜。イベントも…,0
93,93,ＴＡＴＥＲＵ,Wed Feb 06 11:57:48 +0000 2019,RT @taterumino: 厄除けと地元フラフラ  https://t.co/SiUJFBoNaA,0
94,94,ＴＡＴＥＲＵ,Wed Feb 06 11:57:36 +0000 2019,RT @takenoko_tateta: 今月分のバックパックレイディオも立てるの時間いただいてます！今回は、天の声様のクイズ！皆さんも一緒に考えてもらえたら◎曲紹介もさせていただきました！黒木サトシで【wentsly】この黒サトのアルバムめちゃくちゃ大好きなのでぜひ！しかもこ…,1
95,95,ＴＡＴＥＲＵ,Wed Feb 06 11:23:16 +0000 2019,京都の町家投資とかいうメールが来たので、面白半分で問い合わせると、業者に繋ぐと返信があり、その後TATERUから熱心なメールが来ました。。属性を正確に、細かく送ってほしいそう。まぁ、やるなら自分で仕入れますけど、玉◯さん、いい商売してるんですねぇwww,4
96,96,ＴＡＴＥＲＵ,Wed Feb 06 11:19:32 +0000 2019,なんで…こんなとこに…… ムシのシガイが置いてあるの………,0
97,97,ＴＡＴＥＲＵ,Wed Feb 06 10:50:41 +0000 2019,@katoicacid はやくTATERU買え. 299やぞ.,0
98,98,ＴＡＴＥＲＵ,Wed Feb 06 10:44:19 +0000 2019,@kanjisann ですよねー(  ´꒳​`  )(しまったw)tateruのチャート見てきました。いくつかの窓埋めあるかもですね(　ﾟ∀ﾟ)o彡°ボクも混ざりますw,0
99,99,ＴＡＴＥＲＵ,Wed Feb 06 10:38:03 +0000 2019,@greenup_fast おめでとうございます🎉楽天・TATERUは私も最近まで保有していました😅,0
