,Unnamed: 0,keyword,date,text,score
18,18,ブルボン,Thu Feb 07 16:00:03 +0000 2019,RT @sigo_kun: 「女性自身」のイラスト仕事。ブルボン小林さんの連載「有名人（あのひと）が好きって言うから…」今回の書評は田中圭の愛読書『毎日が冒険』。田中圭さんの「普通さ」は似顔絵にするのがむずかしかったです。 https://t.co/82GyPgyFFv,1
19,19,ブルボン,Thu Feb 07 15:58:26 +0000 2019,そういえば数年前までL'Arcっていうお菓子がブルボンから出てたのに……いつの間にか見かけなくなった……はいどちゃんと天野喜孝がコラボしてた頃はまだあった,1
20,20,ブルボン,Thu Feb 07 15:57:03 +0000 2019,@KenFukui 今度見てみます。本格的な Palmeritas もあるんですね。Goya のは Palmeritas 風クッキーで、ブルボンとかトーハトの製品と言われたら、「あ、そう」と思うくらいの味です。$0.89 でした。,2
21,21,ブルボン,Thu Feb 07 15:53:28 +0000 2019,RT @sigo_kun: 「女性自身」のイラスト仕事。ブルボン小林さんの連載「有名人（あのひと）が好きって言うから…」今回の書評は田中圭の愛読書『毎日が冒険』。田中圭さんの「普通さ」は似顔絵にするのがむずかしかったです。 https://t.co/82GyPgyFFv,1
22,22,ブルボン,Thu Feb 07 15:52:23 +0000 2019,RT @sigo_kun: 「女性自身」のイラスト仕事。ブルボン小林さんの連載「有名人（あのひと）が好きって言うから…」今回の書評は田中圭の愛読書『毎日が冒険』。田中圭さんの「普通さ」は似顔絵にするのがむずかしかったです。 https://t.co/82GyPgyFFv,1
23,23,ブルボン,Thu Feb 07 15:51:59 +0000 2019,RT @bonkoba: 【連載】女性自身2/19号に連載「ブルボン小林の有名人（あのひと）が好きって言うから…」第30回「田中圭の愛読書『毎日が冒険（高橋歩著）』」評掲載。おかげさまで連載30回に到達。死後くんの似顔絵も絶好調です！　光文社刊。,3
24,24,ブルボン,Thu Feb 07 15:50:28 +0000 2019,ブルボンのチョコシート…,0
25,25,ブルボン,Thu Feb 07 15:49:44 +0000 2019,ブルボンのルマンドとかホワイトロリータの例のシリーズの格付けしたい,0
26,26,ブルボン,Thu Feb 07 15:47:52 +0000 2019,ブルボンのしらたま犬は何か話しかけていますhttps://t.co/k3iGp3qbb3#しらたま犬https://t.co/vz36Y3xaLi,0
27,27,ブルボン,Thu Feb 07 15:42:49 +0000 2019,いや申し訳ないけど本当に、ブルボンのココアはまずい。お湯に溶かすとラーメンみたいに油が浮くし。餅は餅屋だよ。ブルボンはかわいいお菓子を作ってて。,0
28,28,ブルボン,Thu Feb 07 15:42:48 +0000 2019,RT @sigo_kun: 「女性自身」のイラスト仕事。ブルボン小林さんの連載「有名人（あのひと）が好きって言うから…」今回の書評は田中圭の愛読書『毎日が冒険』。田中圭さんの「普通さ」は似顔絵にするのがむずかしかったです。 https://t.co/82GyPgyFFv,1
29,29,ブルボン,Thu Feb 07 15:42:39 +0000 2019,RT @sigo_kun: 「女性自身」のイラスト仕事。ブルボン小林さんの連載「有名人（あのひと）が好きって言うから…」今回の書評は田中圭の愛読書『毎日が冒険』。田中圭さんの「普通さ」は似顔絵にするのがむずかしかったです。 https://t.co/82GyPgyFFv,1
30,30,ブルボン,Thu Feb 07 15:42:16 +0000 2019,@note 2日目 術ジル好き 端々の演技ほんと上手い 某氏マジの嘔吐フルボイスなんでやw ジェロニモさんとサンソンさんビリーくんは静かでいいなあ 剣スロそゆとこやぞ声付きずるーい 狂スロ期待のブルボンかわいいねえ キリツグ近い近… https://t.co/KAyWIJdAV4,3
31,31,ブルボン,Thu Feb 07 15:41:41 +0000 2019,食品 お買い得情報 ★激安・格安・半額以下★ : (32%+50%OFF) ブルボン ポップコーンパーティパック(サンリオ)焼りんご味&amp;いちごミルク味 1個(6袋)https://t.co/SI4BeltFZO,4
32,32,ブルボン,Thu Feb 07 15:41:24 +0000 2019,(32%+50%OFF) ブルボン の ブルボン ポップコーンパーティパック(サンリオ)焼りんご味&amp;いちごミルク味 1個(6袋) を Amazon でチェック！ https://t.co/MkEQasR4KE @さんから #Amazon #アマゾン #特価 #クーポン,2
33,33,ブルボン,Thu Feb 07 15:41:07 +0000 2019,ブルボンのココアの粉めちゃくちゃ臭いし不味いのに「匂いにひかれて虫が入ることがありますので封をしてください」みたいなこと書いてあってややムカついた。アンタのココアはくさいんだよ。,-3
34,34,ブルボン,Thu Feb 07 15:37:10 +0000 2019,@srkm55 結構前から和菓子屋さんの方て売ってるのは知ってたんだけど、他で売ってるとか初知り〜。あとブルボンのチョコシートも欲しいんだなぁ。全国で売ってるのだろか〜。チーズコーナーとか全然見てないわ,1
35,35,ブルボン,Thu Feb 07 15:36:57 +0000 2019,「女性自身」のイラスト仕事。ブルボン小林さんの連載「有名人（あのひと）が好きって言うから…」今回の書評は田中圭の愛読書『毎日が冒険』。田中圭さんの「普通さ」は似顔絵にするのがむずかしかったです。 https://t.co/82GyPgyFFv,1
36,36,ブルボン,Thu Feb 07 15:34:27 +0000 2019,ブルボンのじゃがチョコ大好きオタク,1
37,37,ブルボン,Thu Feb 07 15:30:47 +0000 2019,ブルボン、「レーズンラッシュ」を発売：日本経済新聞 https://t.co/xYcHlV7wF2,-1
38,38,ブルボン,Thu Feb 07 15:25:51 +0000 2019,RT @VxzSm2qf6qlvMa1: 小林よしのり氏とブルボン小林(長嶋有)氏の小説幻冬での対談の原稿、両先生から加筆訂正箇所をいただき、リードと見出しとプロフィールをつけて入稿。タイトルは(仮)で付けておいたけど有馬大樹編集長にお任せ。ブルボン氏の漫画と漫画家に対する愛と…,0
39,39,ブルボン,Thu Feb 07 15:24:58 +0000 2019,RT @tuirontuzikota: 【シャワールーム】【机】【クローゼ】などが有る。かなめ｢待ってクローゼって何｣主催｢間違ったクローゼットだ！｣コータ君｢なんだこれ｣ユーゴ｢ツルギ君の部屋だけ特殊な家具が｣コータ君｢ブルボン感｣ユーゴ｢ツルギ君に聞いてみよう…,0
40,40,ブルボン,Thu Feb 07 15:24:13 +0000 2019,【シャワールーム】【机】【クローゼ】などが有る。かなめ｢待ってクローゼって何｣主催｢間違ったクローゼットだ！｣コータ君｢なんだこれ｣ユーゴ｢ツルギ君の部屋だけ特殊な家具が｣コータ君｢ブルボン感｣ユーゴ｢ツルギ君に聞い… https://t.co/KC6xbt4cWU,0
41,41,ブルボン,Thu Feb 07 15:23:23 +0000 2019,RT @tomoshibi6o6o: フランス王家　王位請求者　Twitterアカウント並び立つブルボン家・アンジュー公ルイ　「スペイン王族ルイス=アルフォンソ殿下」“国王ルイ20世陛下”　@LouisdeBourbon9オルレアン家・パリ伯アンリ「フランスの公爵殿下…,1
42,42,ブルボン,Thu Feb 07 15:21:14 +0000 2019,@mark_asarut2 今更言うのもあれだけどブルボン製のアルフォートと明治製のきのこたけのこは争ってはいけないのでは…？？？,0
43,43,ブルボン,Thu Feb 07 15:20:00 +0000 2019,私の最近の推しのお菓子はこれだ!!ヾ(｡･∀･)oチョコ×ポテチはﾛｲｽﾞしか認めなかったけど、これはチョコたっぷりでジャガはﾌﾜｻｸっていう感じで、控えめに言ってタイプでした💮 ﾌﾞﾙﾎﾞﾝさん流石です✨(*`･ω･´) https://t.co/rEEubX4Mai,2
44,44,ブルボン,Thu Feb 07 15:14:09 +0000 2019,RT @katuragi0707: @furukawa1917 スペイン王室はブルボン家ですが、何度も追い出されたりしてます。欧州の王室は全てドイツかフランスから来たよそ者なので、大国で国民と王室が緊密な関係な国は英国ぐらいです。スペインもフランコが死んで表舞台に出てきただけな…,0
45,45,ブルボン,Thu Feb 07 15:14:00 +0000 2019,RT @furukawa1917: 考えたら我々にはまだブルボンの王をギロチンにかける機会が残されているじゃないか＞スペイン・ブルボン朝は、ブルボン家によるスペイン統治を指す。1700年のフェリペ5世の即位に始まり、3度の中断を挟んで、今日のフェリペ6世に至っているhttp…,1
46,46,ブルボン,Thu Feb 07 15:12:42 +0000 2019,@nanashino 豪華なパッケージにして高級路線でも戦える子だよね！ブルボンらしいちゃらしいけどw,2
47,47,ブルボン,Thu Feb 07 15:12:07 +0000 2019,ブルボンの約束された旨味のチョコを食べてしまったので明日の肌荒れが期待出来てしまう,3
48,48,ブルボン,Thu Feb 07 15:09:04 +0000 2019,RT @bonkoba: 【連載】女性自身2/19号に連載「ブルボン小林の有名人（あのひと）が好きって言うから…」第30回「田中圭の愛読書『毎日が冒険（高橋歩著）』」評掲載。おかげさまで連載30回に到達。死後くんの似顔絵も絶好調です！　光文社刊。,3
49,49,ブルボン,Thu Feb 07 15:08:44 +0000 2019,ブルボンのしっとりチョコケーキが最高に美味しいの…！食べた瞬間に、いい仕事してんな…って上から目線で思っちゃったから（笑）結構売ってないから通販かな,5
50,50,ブルボン,Thu Feb 07 15:08:36 +0000 2019,RT @TwitFukuoka: ブルボンから贅沢な味わいのホワイトチョコ『レーズンラッシュ』新発売へ → https://t.co/iTFa7hH4X9 https://t.co/OP4PTiY0lv,0
51,51,ブルボン,Thu Feb 07 15:05:00 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
52,52,ブルボン,Thu Feb 07 15:01:25 +0000 2019,RT @TwitFukuoka: ブルボンから贅沢な味わいのホワイトチョコ『レーズンラッシュ』新発売へ → https://t.co/iTFa7hH4X9 https://t.co/OP4PTiY0lv,0
53,53,ブルボン,Thu Feb 07 15:01:02 +0000 2019,@SolaninNty24 solaninさん、わかりて(*•̀ᴗ•́*)و ̑̑そこにアルフォートを足したら、ブルボン飲み物四天王が完成です！,1
54,54,ブルボン,Thu Feb 07 14:54:02 +0000 2019,@shikarare084 ブルボンは偉大です😆,1
55,55,ブルボン,Thu Feb 07 14:53:11 +0000 2019,@CoffeeMente ドライストロベリーですかね？ブルボンやりますねー,0
56,56,ブルボン,Thu Feb 07 14:52:59 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
57,57,ブルボン,Thu Feb 07 14:49:15 +0000 2019,@shikarare084 ブルボンは新潟の誇り🤩ホワイトロリータが大好き💕,2
58,58,ブルボン,Thu Feb 07 14:42:45 +0000 2019,@faiz5 ほんとパッケージだけは……ですよね！！実力だけなら明治のアレにも勝てる子なのに！！ブルボンだから仕方ないのかなw,2
59,59,ブルボン,Thu Feb 07 14:42:00 +0000 2019,ブルボンのこのシリーズ好き https://t.co/pw6EPPMIG4,1
60,60,ブルボン,Thu Feb 07 14:34:53 +0000 2019,RT @LoveARASHI_mv: ブルボン プチ https://t.co/pXTIdXUL6Y,0
61,61,ブルボン,Thu Feb 07 14:32:01 +0000 2019,ブルボンのストロベリーラッシュっていうイチゴチョコめさめさうんまい。フリーズドライのイチゴがたっぷり入っててうんまい。うんまい。,-1
62,62,ブルボン,Thu Feb 07 14:31:49 +0000 2019,この時期になるとついつい色んなチョコを買って試食してのだが、最終的にやっぱりブルボンのチョコは美味しいなで終わる。,1
63,63,ブルボン,Thu Feb 07 14:24:23 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
64,64,ブルボン,Thu Feb 07 14:22:26 +0000 2019,ブルボンのしらたま犬はタオルで遊んでいますhttps://t.co/JRf22XBLEC#しらたま犬https://t.co/vz36Y3xaLi,0
65,65,ブルボン,Thu Feb 07 14:21:17 +0000 2019,ブルボンのアーモンドラッシュも美味いけど、北海道土産で貰ったロイズには勝てない( ☆∀☆) https://t.co/yIMRE4sSim,1
66,66,ブルボン,Thu Feb 07 14:20:11 +0000 2019,"ブルボン朝関係のアルバムが結構ある。Madin , Henry (1698-1748) マダン：ルイ15世に捧ぐテ・デウム　ダニエル・キュイエ、アンサンブル・ストラディヴァリア、レ・クリ・ド・パリ室内合唱団｜HMV&amp;BOOKS… https://t.co/ZAzvgZsCL2",1
67,67,ブルボン,Thu Feb 07 14:18:14 +0000 2019,気になったからもちもちショコラ買ってきたよ…最近チョコ菓子はブルボンのばかり買ってるな〜,0
68,68,ブルボン,Thu Feb 07 14:18:10 +0000 2019,あっ、新刊タイトルのbourbonは、ブルボンじゃなくてバーボンなんですよ(*´σｰ｀)ｴﾍﾍ,0
69,69,ブルボン,Thu Feb 07 14:16:25 +0000 2019,RT @furukawa1917: もちろんあなたや家族にとっては資産を奪われないほうがよかったでしょうし、ブルボン家にとってはフランス革命が起きないほうがよかったですし、徳川将軍家にとっては明治維新が起きないほうがよかったですね。#マシュマロを投げ合おうhttps://t…,1
70,70,ブルボン,Thu Feb 07 14:16:06 +0000 2019,RT @TwitFukuoka: ブルボンから贅沢な味わいのホワイトチョコ『レーズンラッシュ』新発売へ → https://t.co/iTFa7hH4X9 https://t.co/OP4PTiY0lv,0
71,71,ブルボン,Thu Feb 07 14:14:34 +0000 2019,ブルボン プチ チョコチップ 抹茶かわいいｗｗｗ#抹茶スイーツ　#抹茶　#greentea https://t.co/zFs2hDrQS7,0
72,72,ブルボン,Thu Feb 07 14:13:05 +0000 2019,ブルボンって単語見るたびに喉が反応するようになったから駄目 https://t.co/oqRxOmPSTx,-2
73,73,ブルボン,Thu Feb 07 14:12:42 +0000 2019,でも、王家になる前はブルボン公の家だから、〇〇・ド・ブルボンと普通に名乗ってるよね。コンデ公家の人は〇〇・ド・ブルボン＝コンデだったし。庶子を示していると一概には言えないのか。,0
74,74,ブルボン,Thu Feb 07 14:11:35 +0000 2019,@shikarare084 ベルギー育ちの会社の先輩（割と無口）が一言、「ブルボンって美味いよね」それ以来、ブルボン信者です。,1
75,75,ブルボン,Thu Feb 07 14:11:14 +0000 2019,RT @inu__bot: @puyobasso 今日の運勢：★★★★☆　体毛が花になります。フローラルな香りでリラックス♪ラッキーアイテムはブルボンのきゅうり,2
76,76,ブルボン,Thu Feb 07 14:10:54 +0000 2019,@puyobasso 今日の運勢：★★★★☆　体毛が花になります。フローラルな香りでリラックス♪ラッキーアイテムはブルボンのきゅうり,2
77,77,ブルボン,Thu Feb 07 14:08:52 +0000 2019,ブルボン……ブルボン……メルシーｲｲｲｲｲｲｲｲｗｗｗ#FGO https://t.co/Exn60QQs4n,0
78,78,ブルボン,Thu Feb 07 14:08:21 +0000 2019,結論 ブルボンさんは雑魚,0
79,79,ブルボン,Thu Feb 07 14:05:45 +0000 2019,RT @LoveARASHI_mv: ブルボン プチ https://t.co/pXTIdXUL6Y,0
80,80,ブルボン,Thu Feb 07 14:02:45 +0000 2019,再販してほしい…ブルボンさん、よろしくお願いしますよ……,0
81,81,ブルボン,Thu Feb 07 14:01:49 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
82,82,ブルボン,Thu Feb 07 14:00:35 +0000 2019,ブルボン朝の王の庶子は〇〇・ド・ブルボンを名乗る。ヴァロワ朝でも〇〇・ド・ヴァロワ、だったはず。知らないと王家の家名だからと、つい王族に名乗らせてしまいそうになるかもしれない。,1
83,83,ブルボン,Thu Feb 07 13:51:51 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
84,84,ブルボン,Thu Feb 07 13:51:49 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
85,85,ブルボン,Thu Feb 07 13:51:18 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
86,86,ブルボン,Thu Feb 07 13:51:09 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
87,87,ブルボン,Thu Feb 07 13:48:08 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
88,88,ブルボン,Thu Feb 07 13:46:01 +0000 2019,@ra8888imu instagram💬　今週📻朝日放送AM4:30 【宗教の時間】⛪放送「如水興産黒田家と安藤令嬢は？」故、閑院宮春仁王(閑院純仁)姉妹と江田狸提携を🙏　📻ラジオ関西PM9:30【森祐里こころのメロディ⛪】「… https://t.co/5Za8SWehNt,2
89,89,ブルボン,Thu Feb 07 13:45:22 +0000 2019,RT @TwitFukuoka: ブルボンから贅沢な味わいのホワイトチョコ『レーズンラッシュ』新発売へ → https://t.co/iTFa7hH4X9 https://t.co/OP4PTiY0lv,0
90,90,ブルボン,Thu Feb 07 13:45:21 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
91,91,ブルボン,Thu Feb 07 13:45:21 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
92,92,ブルボン,Thu Feb 07 13:44:41 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
93,93,ブルボン,Thu Feb 07 13:44:31 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
94,94,ブルボン,Thu Feb 07 13:43:21 +0000 2019,RT @TwitFukuoka: ブルボンから贅沢な味わいのホワイトチョコ『レーズンラッシュ』新発売へ → https://t.co/iTFa7hH4X9 https://t.co/OP4PTiY0lv,0
95,95,ブルボン,Thu Feb 07 13:43:10 +0000 2019,ブルボン プチ https://t.co/pXTIdXUL6Y,0
96,96,ブルボン,Thu Feb 07 13:40:58 +0000 2019,RT @Bourbon_JP: 「1/87底辺サラリーマン（@minitoru87）」さんに先日の #レザンヌ に続き #ブルボン の #ラシュクーレ でミニチュアアートの世界を作っていただきました❣作品名は『ホワイトラスクに生息するペンギン』🐧今回も素敵な作品をありがとう…,2
97,97,ブルボン,Thu Feb 07 13:40:49 +0000 2019,RT @Bourbon_JP: SNSで話題のクリエイター「1/87底辺サラリーマン（@minitoru87）」さんに #ブルボン の #レザンヌ でミニチュアアートの世界を作ってもらったよ♬作品名は『クッキーにクリームとレーズンを乗せてレザンヌを作るブルボン作業員』👨🏻‍🌾…,2
98,98,ブルボン,Thu Feb 07 13:40:44 +0000 2019,やばい…ブルボン…そうお呼びください…ってめっちゃエエ声で耳元に囁くバーボン面白すぎる…。,-1
99,99,ブルボン,Thu Feb 07 13:39:24 +0000 2019,@ryoookooos ブルボンのチョコはおいしいからオッケー！🙆‍♀️💝✨,1
