,Unnamed: 0,keyword,date,text,score
20,20,Ａｂａｌａｎｃｅ,Wed Feb 06 00:02:58 +0000 2019,RT @Maestro_Stock: ・Ａｂａｌａｎｃｅ （3856）：＋17円の609円。反発開始に。企業向けソフト開発・販売で創業。１１年に建機商社ＷＷＢと株式交換。現在の主力は太陽光事業。,0
21,21,Ａｂａｌａｎｃｅ,Wed Feb 06 00:02:05 +0000 2019,・Ａｂａｌａｎｃｅ （3856）：＋17円の609円。反発開始に。企業向けソフト開発・販売で創業。１１年に建機商社ＷＷＢと株式交換。現在の主力は太陽光事業。,0
22,22,Ａｂａｌａｎｃｅ,Tue Feb 05 22:59:53 +0000 2019,RT @c9xFuNauBH8i35z: 今日の監視銘柄abalanceデュアルタップベルトラ伊藤忠オンコリス,0
23,23,Ａｂａｌａｎｃｅ,Tue Feb 05 22:59:28 +0000 2019,今日の監視銘柄abalanceデュアルタップベルトラ伊藤忠オンコリス,0
24,24,Ａｂａｌａｎｃｅ,Tue Feb 05 22:33:31 +0000 2019,Madre mía echan a uno para que se le abalance el otro.Pobrecita por favor #GHDÚOLímite4 https://t.co/3fxFpm4pN2,0
25,25,Ａｂａｌａｎｃｅ,Tue Feb 05 21:59:04 +0000 2019,@Aldanavg @LadyStockMarket Fue terrible. Como que me abalance a un cantero. En el momento no me avive pero si grita… https://t.co/scTIU0OrUN,0
26,26,Ａｂａｌａｎｃｅ,Tue Feb 05 19:01:53 +0000 2019,When was the last time you laughed out loud?#QuestionItChallenge#MindfulBusinessAcademyhttps://t.co/w4yYKij6tY https://t.co/NyWR4ocVyh,0
27,27,Ａｂａｌａｎｃｅ,Tue Feb 05 17:00:06 +0000 2019,#Findabalance #MentalHealthMatters #mentalhealth #MentalHealthAwareness #selfhelp #selflove https://t.co/7B9rcdRRcS,0
28,28,Ａｂａｌａｎｃｅ,Tue Feb 05 15:38:35 +0000 2019,@AngryMercenary &gt; al médico en un empuje irracional e incontrolado. Cuando la bestia alzó su zarpa para impactarl… https://t.co/baA0geXsEB,0
29,29,Ａｂａｌａｎｃｅ,Tue Feb 05 15:01:56 +0000 2019,"We cover Acro-Yoga Teachers! With the Alternative Balance Professional Group, you can relax and focus on teaching… https://t.co/WuDnoVElUv",0
30,30,Ａｂａｌａｎｃｅ,Tue Feb 05 11:35:03 +0000 2019,@priconne_redive ヒヨリ！ミヤコ！マコト！選べるかーーーーーーーーーーい！！！,1
31,31,Ａｂａｌａｎｃｅ,Tue Feb 05 11:07:44 +0000 2019,Se me hace rarísimo abrir la puerta de casa y que un perrete no vemga corriendo y se me abalance encima dando salti… https://t.co/WlWzESu08F,0
32,32,Ａｂａｌａｎｃｅ,Tue Feb 05 08:30:29 +0000 2019,Ａｂａｌａｎｃｅ(株)[38560]角田市太陽光発電事業 プロジェクトファイナンスの組成2019/02/05 15:30https://t.co/961KdJ8RK3,1
33,33,Ａｂａｌａｎｃｅ,Tue Feb 05 08:05:41 +0000 2019,Ａｂａｌａｎｃｅ(株)[38560]角田市太陽光発電事業 プロジェクトファイナンスの組成2019/02/05 15:30https://t.co/Plau4Ipyje,1
34,34,Ａｂａｌａｎｃｅ,Tue Feb 05 08:00:01 +0000 2019,#Findabalance #MentalHealthMatters #mentalhealth #MentalHealthAwareness #selfhelp #selflove https://t.co/bbZuCkkDjS,0
35,35,Ａｂａｌａｎｃｅ,Tue Feb 05 07:28:22 +0000 2019,3856 Abalance角田市太陽光発電事業プロジェクトファイナンスの組成https://t.co/IXOsbzbDLK,0
36,36,Ａｂａｌａｎｃｅ,Tue Feb 05 06:56:15 +0000 2019,Ａｂａｌａｎｃｅ 角田市太陽光発電事業 プロジェクトファイナンスの組成https://t.co/N8tQnVxO0r,0
37,37,Ａｂａｌａｎｃｅ,Tue Feb 05 06:30:02 +0000 2019,Ａｂａｌａｎｃｅ      (3856)角田市太陽光発電事業 プロジェクトファイナンスの組成https://t.co/8lXJbkg11w (15:30) #tdnet,0
38,38,Ａｂａｌａｎｃｅ,Tue Feb 05 05:56:06 +0000 2019,"@mr_celebrityy Kweli kabisa, nahisi suala zima la mikopo na matumizi yake ni namna bora ambavyo anaweza akajipanga… https://t.co/dvj80MoZE8",0
39,39,Ａｂａｌａｎｃｅ,Tue Feb 05 03:37:06 +0000 2019,ขอให้เป็นปีที่หมู หมู ทุกอย่างที่ตั้งใจไว้ ได้มาง่าย ง่าย... สบาย สบาย... เฮง เฮง... รวย รวย...ทุกคนครับซินเจียอ… https://t.co/i9UtzvTA00,0
40,40,Ａｂａｌａｎｃｅ,Mon Feb 04 23:46:08 +0000 2019,・Ａｂａｌａｎｃｅ （3856）：引き続き上昇に期待。 https://t.co/ruFz1EQ7di,1
41,41,Ａｂａｌａｎｃｅ,Mon Feb 04 20:18:45 +0000 2019,La ONU clama por diálogo y solución no cruenta de crisis en Venezuela. Ya la derecha extremo-golpista está condenan… https://t.co/BJk5kwixYU,0
42,42,Ａｂａｌａｎｃｅ,Mon Feb 04 19:01:37 +0000 2019,What is the most important relationship in your life today?#QuestionItChallenge#MindfulBusinessAcademy… https://t.co/7uwUOL9ZUV,0
43,43,Ａｂａｌａｎｃｅ,Mon Feb 04 17:00:53 +0000 2019,#Findabalance #MentalHealthMatters #mentalhealth #MentalHealthAwareness #selfhelp #selflove https://t.co/HpfHrM8c8r,0
44,44,Ａｂａｌａｎｃｅ,Mon Feb 04 15:01:14 +0000 2019,What do I need to become an affiliate? https://t.co/eulzOyAPJ3,0
45,45,Ａｂａｌａｎｃｅ,Mon Feb 04 08:00:17 +0000 2019,#Findabalance #MentalHealthMatters #mentalhealth #MentalHealthAwareness #selfhelp #selflove https://t.co/9jJtnBUOhr,0
46,46,Ａｂａｌａｎｃｅ,Mon Feb 04 02:51:57 +0000 2019,"Gostaria muito que a tristeza nunca me abalance, mais infelizmente não dá 😐💔😞",0
47,47,Ａｂａｌａｎｃｅ,Sun Feb 03 23:43:17 +0000 2019,・Ａｂａｌａｎｃｅ （3856）：前日終値586円。　暴騰後の下落から反発反騰が期待されます。　企業向けソフト開発・販売で創業。１１年に建機商社ＷＷＢと株式交換。現在の主力は太陽光事業。#株 #株式投資 #投資 #投資顧問… https://t.co/2EVCv6wtkw,-1
48,48,Ａｂａｌａｎｃｅ,Sun Feb 03 23:35:03 +0000 2019,@DylanMikaelson el hormigón de la iglesia. . . Eres.. un.. sinvergüenza. Al toque de ese humor me abalancé como leó… https://t.co/XidJVIwWoO,0
49,49,Ａｂａｌａｎｃｅ,Sun Feb 03 21:54:37 +0000 2019,"@KiDarkLight @_chosenxne » —¡MORID! —Me abalancé hacia ellos con gran fuerza, impulsándome a una velocidad similar a una bala de cañón.—",0
50,50,Ａｂａｌａｎｃｅ,Sun Feb 03 19:01:11 +0000 2019,How do you spend the majority of your free time? #QuestionItChallenge#MindfulBusinessAcademy… https://t.co/447r0pXWw0,0
51,51,Ａｂａｌａｎｃｅ,Sun Feb 03 15:01:18 +0000 2019,What goals do you have this upcoming week? Stay motivated by sharing with everyone today!https://t.co/2lFudJTIMw https://t.co/ih6iJVWRVN,0
52,52,Ａｂａｌａｎｃｅ,Sun Feb 03 11:29:53 +0000 2019,"RT @philo34france: @GWGoldnadel @louis_aliot Depuis que #Gilleslegendre abalancé devant #ruthelkrief la bouche en cœur :""depuis la crise de…",0
53,53,Ａｂａｌａｎｃｅ,Sun Feb 03 00:36:20 +0000 2019,@AssholeIsak —Abre los brazos y espera que el otro se abalance—.,0
54,54,Ａｂａｌａｎｃｅ,Sat Feb 02 22:30:00 +0000 2019,"@GWGoldnadel @louis_aliot Depuis que #Gilleslegendre abalancé devant #ruthelkrief la bouche en cœur :""depuis la cri… https://t.co/2hCbhD8Dmd",0
55,55,Ａｂａｌａｎｃｅ,Sat Feb 02 20:03:43 +0000 2019,@tutla7 Abalance https://t.co/Xlq6Ir4S44,0
56,56,Ａｂａｌａｎｃｅ,Sat Feb 02 19:01:24 +0000 2019,What was your last life changing moment? #QuestionItChallenge#MindfulBusinessAcademyhttps://t.co/w4yYKij6tY https://t.co/8CO3pglmTl,0
57,57,Ａｂａｌａｎｃｅ,Sat Feb 02 16:59:08 +0000 2019,@scp25212 I can't abalance that well... https://t.co/WVBFbkie7o,0
58,58,Ａｂａｌａｎｃｅ,Sat Feb 02 16:01:46 +0000 2019,"WOW! Our member benefits are growing every day, take a look! https://t.co/2yXwgwy4az https://t.co/blYoDbgbDE",0
59,59,Ａｂａｌａｎｃｅ,Sat Feb 02 08:28:35 +0000 2019,"RT @isaya_lameck: Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya kulia,…",0
60,60,Ａｂａｌａｎｃｅ,Sat Feb 02 01:41:47 +0000 2019,"@GaiasQueen —Deja que la contraria se le abalance para abrazarla, más que nada porque no es capaz de reaccionar bie… https://t.co/9RRFtz7JYl",0
61,61,Ａｂａｌａｎｃｅ,Fri Feb 01 19:33:35 +0000 2019,"RT @isaya_lameck: Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya kulia,…",0
62,62,Ａｂａｌａｎｃｅ,Fri Feb 01 19:01:54 +0000 2019,When was the last time you did something for the first time?#QuestionItChallenge#MindfulBusinessAcademy… https://t.co/vmhiZXq5Ig,0
63,63,Ａｂａｌａｎｃｅ,Fri Feb 01 17:38:41 +0000 2019,TAG your favorite #Esthetician!Alternative Balance offers a low-cost benefits package to Estheticians that include… https://t.co/j6KVJ8KrLS,0
64,64,Ａｂａｌａｎｃｅ,Fri Feb 01 17:06:56 +0000 2019,@jazmindenxce Lol I think it’s because of abalance transfer,0
65,65,Ａｂａｌａｎｃｅ,Fri Feb 01 17:01:06 +0000 2019,#Findabalance #MentalHealthMatters #mentalhealth #MentalHealthAwareness #selfhelp #selflove https://t.co/b9n1O8cfsS,0
66,66,Ａｂａｌａｎｃｅ,Fri Feb 01 15:02:30 +0000 2019,"It's finally Friday! What are your weekend plans? Maybe a quick get-away, time with family, support more clients?… https://t.co/oxpNFRnljP",0
67,67,Ａｂａｌａｎｃｅ,Fri Feb 01 14:28:51 +0000 2019,New Services Covered! We want you to be the first to know we have now added Cupping &amp; Saunas to our premium therap… https://t.co/4HMM2Do0MJ,0
68,68,Ａｂａｌａｎｃｅ,Fri Feb 01 13:28:55 +0000 2019,"RT @isaya_lameck: Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya kulia,…",0
69,69,Ａｂａｌａｎｃｅ,Fri Feb 01 13:28:35 +0000 2019,"RT @isaya_lameck: Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya kulia,…",0
70,70,Ａｂａｌａｎｃｅ,Fri Feb 01 09:42:50 +0000 2019,"RT @isaya_lameck: Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya kulia,…",0
71,71,Ａｂａｌａｎｃｅ,Fri Feb 01 09:02:46 +0000 2019,"RT @isaya_lameck: Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya kulia,…",0
72,72,Ａｂａｌａｎｃｅ,Fri Feb 01 08:48:11 +0000 2019,@XeinMaster_ Seguramente el cocinero se abalance sobre Rui como pasó con Al en su momento y ahí tocará decidir si a… https://t.co/W5z2ZdMUDu,0
73,73,Ａｂａｌａｎｃｅ,Fri Feb 01 08:34:45 +0000 2019,#Findabalance #MentalHealthMatters #mentalhealth #MentalHealthAwareness #selfhelp #selflove https://t.co/VygGJi5HvH,0
74,74,Ａｂａｌａｎｃｅ,Thu Jan 31 19:33:57 +0000 2019,"Kuna yule dogo zamani ukimpiga asubuhi wakati wazee hawapo atalia kidogo kisha atakausha, akija mama ataanza upya k… https://t.co/6eQNEMyLOP",0
75,75,Ａｂａｌａｎｃｅ,Thu Jan 31 19:01:56 +0000 2019,What is the best job you ever got paid to do? #QuestionItChallenge#MindfulBusinessAcademyhttps://t.co/w4yYKij6tY https://t.co/jcijFU8RpO,0
76,76,Ａｂａｌａｎｃｅ,Thu Jan 31 18:41:34 +0000 2019,"@srtamacarron Ay no puede ser, el clásico debate ""socialismo vs capitalismo"" o ""derecha vs izquierda"" usando ese ej… https://t.co/5uGjKUuyMS",0
77,77,Ａｂａｌａｎｃｅ,Thu Jan 31 17:01:02 +0000 2019,#FindABalance #mentalhealth #MentalHealthAwareness #MentalHealthMatters #mentalillness #selfcare #selflove https://t.co/LlV3XqIaKM,0
78,78,Ａｂａｌａｎｃｅ,Thu Jan 31 15:02:06 +0000 2019,"Explore Our Sponsor The Nutritional Therapy Association, Inc. is one of the strongest driving forces aiming to fun… https://t.co/MNj7jSwiDn",0
79,79,Ａｂａｌａｎｃｅ,Thu Jan 31 08:00:10 +0000 2019,#FindABalance #mentalhealth #MentalHealthAwareness #MentalHealthMatters #mentalillness #selfcare #selflove https://t.co/UWdacePze8,0
80,80,Ａｂａｌａｎｃｅ,Thu Jan 31 00:33:41 +0000 2019,FISCALÍA ANTICORRUPCIÓN DA A CONOCER ABALANCE EFECTUADO DEL 2018 https://t.co/gXSyBmXT8Y,0
81,81,Ａｂａｌａｎｃｅ,Thu Jan 31 00:01:01 +0000 2019,・Ａｂａｌａｎｃｅ （3856）：＋2円の607円。暴騰後の暴落から反発反騰が期待されます。企業向けソフト開発・販売で創業。１１年に建機商社ＷＷＢと株式交換。現在の主力は太陽光事業。,-2
82,82,Ａｂａｌａｎｃｅ,Wed Jan 30 21:40:40 +0000 2019,» “Un delicioso tentempie...”—me abalancé acrobáticamente hacia ella dispuesto a cazarla—.Su reacción fue tardí… https://t.co/IgBMaP0U8a,0
83,83,Ａｂａｌａｎｃｅ,Wed Jan 30 19:30:43 +0000 2019,Gostei de um vídeo @YouTube https://t.co/fX0IbioJ79 o Celular e Acenda a Lanterna! Veja como é fácil fazer isso no Android,0
84,84,Ａｂａｌａｎｃｅ,Wed Jan 30 19:28:28 +0000 2019,Gostei de um vídeo @YouTube https://t.co/fX0Ibi78fB o Celular e Acenda a Lanterna! Veja como é fácil fazer isso no Android,0
85,85,Ａｂａｌａｎｃｅ,Wed Jan 30 19:01:52 +0000 2019,When was the last time you challenged yourself? #QuestionItChallenge#MindfulBusinessAcademy… https://t.co/P7AQBSWLdu,0
86,86,Ａｂａｌａｎｃｅ,Wed Jan 30 18:15:13 +0000 2019,Gostei de um vídeo @YouTube https://t.co/iZ4Aq7zbTt pose - Learn the Yoga Body Secret,0
87,87,Ａｂａｌａｎｃｅ,Wed Jan 30 17:00:57 +0000 2019,#FindABalance #mentalhealth #MentalHealthAwareness #MentalHealthMatters #mentalillness #selfcare #selflove https://t.co/1v26iub38Y,0
88,88,Ａｂａｌａｎｃｅ,Wed Jan 30 15:02:11 +0000 2019,Check out our California License Resources.https://t.co/ZwjdVYv4QD https://t.co/NMtEweeu99,0
89,89,Ａｂａｌａｎｃｅ,Wed Jan 30 08:00:29 +0000 2019,#FindABalance #mentalhealth #MentalHealthAwareness #MentalHealthMatters #mentalillness #selfcare #selflove https://t.co/ppe9zp2K2O,0
90,90,Ａｂａｌａｎｃｅ,Wed Jan 30 01:40:18 +0000 2019,【3856】Abalance  600円 （-10.04%）（東証2部 01/30 10:39）#株,1
91,91,Ａｂａｌａｎｃｅ,Wed Jan 30 01:28:36 +0000 2019,que horror lo de natalia y alba en el sentido de que son personas que atraen a tanta multitud que básicamente no pu… https://t.co/5UHTvNQkb4,0
92,92,Ａｂａｌａｎｃｅ,Tue Jan 29 22:00:47 +0000 2019,Esto está en el @AcuarioRParana y me abalancé hacía él como si me regalasen dólares. https://t.co/NiAhgKm2Ic,0
93,93,Ａｂａｌａｎｃｅ,Tue Jan 29 19:01:45 +0000 2019,Are you productive or just busy? #QuestionItChallenge#MindfulBusinessAcademyhttps://t.co/w4yYKij6tY https://t.co/HLbcP6x5Ro,0
94,94,Ａｂａｌａｎｃｅ,Tue Jan 29 17:22:49 +0000 2019,"Mis perrhijas se acaban de pelear, sé que jamás debes meterte en peleas de perros pero no pude soportar como se mor… https://t.co/eDEDiXSH1y",0
95,95,Ａｂａｌａｎｃｅ,Tue Jan 29 17:00:40 +0000 2019,#FindABalance #mentalhealth #MentalHealthAwareness #MentalHealthMatters #mentalillness #selfcare #selflove https://t.co/tihcQrGC54,0
96,96,Ａｂａｌａｎｃｅ,Tue Jan 29 16:48:19 +0000 2019,@xxx_Tsubaki_xxx 今狙ってるのはAbalanceかな(小声),0
97,97,Ａｂａｌａｎｃｅ,Tue Jan 29 16:21:04 +0000 2019,"マザーズ連れ安で買いたい銘柄メモデュアルタップ800円以下オンコリス1,000円以下バリューデザイン2,150円以下Aiming 450円以下Abalance 600円以下IPS 1,050円以下",0
98,98,Ａｂａｌａｎｃｅ,Tue Jan 29 16:03:47 +0000 2019,"Tengo que ir a Madrid ahora, espero que no se me abalance ningún taxista XD",0
99,99,Ａｂａｌａｎｃｅ,Tue Jan 29 15:02:05 +0000 2019,Liability Insurance Designed Just for Feng Shui Professionalshttps://t.co/85SC11opTX https://t.co/D9D5ZizVIU,0
