,Unnamed: 0,keyword,date,text,score
21,21,日本アンテナ,Thu Feb 07 12:40:26 +0000 2019,IZ*ONE、日本デビューシングルのオリコンデイリー1位を記念してファンに感謝を伝えるメッセージ動画公開つづき→ https://t.co/Jrov2dFJLY＜ロックなアンテナ通信＞,2
22,22,日本アンテナ,Thu Feb 07 12:40:01 +0000 2019,RT @TAKA85239475: 漢方の名医。西日本には日本屈指の漢方薬局や、機能性治療経験が豊富な漢方薬局がある。ずっと治らず、どうしようもなく悩んでいるなら、行ってみて欲しい。仮に交通費、薬代で50万円100万円かかろうが、治るなら安いもの。治すためのアンテナを、…,6
23,23,日本アンテナ,Thu Feb 07 12:34:15 +0000 2019,@D1pjz9rafwLg8cS あと、ユーロビートの流行期が長すぎたのも問題だった海外では、潮流から外れ始めてたのに、日本だけは延々とやってたからなオルタナ系も海外から10年くらい遅れて登場と海外に対するアンテナが鈍すぎる…,-2
24,24,日本アンテナ,Thu Feb 07 12:17:26 +0000 2019,漢方の名医。西日本には日本屈指の漢方薬局や、機能性治療経験が豊富な漢方薬局がある。ずっと治らず、どうしようもなく悩んでいるなら、行ってみて欲しい。仮に交通費、薬代で50万円100万円かかろうが、治るなら安いもの。治すためのアンテナを、もっともっと広げて下さい✨,6
25,25,日本アンテナ,Thu Feb 07 11:44:55 +0000 2019,@mint_remondrops 動画見つけて見てるくらいだし、かつき情報のアンテナは強そうだよね。おんせんおんあいすもたぶん知った瞬間にカメラスタッフとか手配したに違いない✨…落ち着いて考えると、特強男子ひとりなのにかつきくん… https://t.co/NAAx9uKMKK,1
26,26,日本アンテナ,Thu Feb 07 11:35:02 +0000 2019,短期急騰（過去2週間の高騰銘柄）『+75.29%』アピックヤマダ(6300)『+49.77%』日本モーゲージサービス(7192)『+46.46%』アイビー化粧品(4918)『+42.54%』日本アンテナ(6930)など https://t.co/J23WZQRIGS,-1
27,27,日本アンテナ,Thu Feb 07 10:44:41 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/p3KRjddlZw @engadgetjpさんから,1
28,28,日本アンテナ,Thu Feb 07 10:26:39 +0000 2019,藤井健太郎さんのカス発見アンテナが日本のエンターテイメントを支えていることはまず間違いない,-1
29,29,日本アンテナ,Thu Feb 07 09:57:50 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/6qEpN1Bzv5 @engadgetjpから,1
30,30,日本アンテナ,Thu Feb 07 09:22:12 +0000 2019,「横田めぐみさんは拉致されていない」で炎上した和田春樹名誉教授、「日本は反省・謝罪に基づいて歴史問題を解決せよ」とまだまだ血気盛ん https://t.co/vfame6lYDp アンテナバンク,1
31,31,日本アンテナ,Thu Feb 07 09:15:05 +0000 2019,RT @nocub_noturnip: 連続高値更新１０日　1828田辺工業　2669カネ美食品９日　6845アズビル　6930日本アンテナ８日　1776三井住建道路　2492インフォＭＴ　6147ヤマザキ　8919カチタス　9885シャルレ７日　2136ヒップ　240…,2
32,32,日本アンテナ,Thu Feb 07 09:05:56 +0000 2019,RT @je6olh_ut40: ラジオ韓国日本語を聴取、外部アンテナを使うと混変調が気になります、このハンディ機はATT強度が3段階あるのが親切だと思います。 https://t.co/0JIZUHhpTr,0
33,33,日本アンテナ,Thu Feb 07 09:05:16 +0000 2019,#myTrade日本アンテナ、昨日ストップ高やったんやで😨ナンピンしてもうた https://t.co/yP1WnInC4F,-1
34,34,日本アンテナ,Thu Feb 07 08:55:32 +0000 2019,連続高値更新１０日　1828田辺工業　2669カネ美食品９日　6845アズビル　6930日本アンテナ８日　1776三井住建道路　2492インフォＭＴ　6147ヤマザキ　8919カチタス　9885シャルレ７日　2136ヒップ… https://t.co/xZ8Z0c687P,2
35,35,日本アンテナ,Thu Feb 07 08:54:46 +0000 2019,ヤクルトアンテナ : 【悲報】日本の家屋の断熱性能が低すぎて凍死者が続出！！https://t.co/2wgex65gkx,-1
36,36,日本アンテナ,Thu Feb 07 08:54:28 +0000 2019,ヤクルトアンテナ : 【朗報】キャプテンアメリカさん日本でも大人気https://t.co/KLfCMNQ46Q,1
37,37,日本アンテナ,Thu Feb 07 08:53:52 +0000 2019,今ホットな事はこれでしょラジオ日本FM補完放送補助金交付決まる事業費4億5千万　ラジオ日本もFMワイドが始まるあとどこにアンテナを建てるかだよねhttps://t.co/e80CzsoAn6#try1422,1
38,38,日本アンテナ,Thu Feb 07 08:52:08 +0000 2019,ラジオ日本FM補完放送補助金交付決まる事業費4億5千万あとどこにアンテナを建てるかだよね。それとラジオ日本とrkbラジオは仲が良いみたいhttps://t.co/e80CzsoAn6,2
39,39,日本アンテナ,Thu Feb 07 08:15:21 +0000 2019,ついにきた！既存のMAMORIOを持ってるのも、対象にしてくれるかな？ / JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 (Engadget 日本版) #NewsPicks https://t.co/6ROW3La4C1,1
40,40,日本アンテナ,Thu Feb 07 08:13:11 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/tR9OsHVlcc @engadgetjpから,1
41,41,日本アンテナ,Thu Feb 07 07:48:28 +0000 2019,今日本で最新のトレーニングなどと言われているトレーニングは、実はアメリカでは30年前に流行っています。発明されたのはさらにその30年前です。発明から60年かけてやっと最新といわれ行われています。次々と新たな情報はどこかで生まれています。常にアンテナをはりめぐらせましょう。,3
42,42,日本アンテナ,Thu Feb 07 07:39:45 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/KJdecf2iFt,1
43,43,日本アンテナ,Thu Feb 07 07:09:25 +0000 2019,引け乙です。2/7収支：マイナス■デイトレRVH   同値撤退日本アンテナ ×■持越しリーダ電子他寄りと後場に少し相場みれました。今年やり方変えてやってるけど、チャート振り返るとポイントわかるが、リアル… https://t.co/UFFAaShJTA,1
44,44,日本アンテナ,Thu Feb 07 06:56:27 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/RXy2YsyHnr @engadgetjpさんから,1
45,45,日本アンテナ,Thu Feb 07 06:44:07 +0000 2019,RT @muratamika2020: 続) S高4334 ユークス デジタル声優アイドルグループ『22／7』の番組制作に携わる4768 大塚商会 10-12月期は市場予想を上回る大幅増益に6840 ＡＫＩＢＡ 一時　半導体関連6930 日本アンテナ7274 ショーワ…,0
46,46,日本アンテナ,Thu Feb 07 06:40:05 +0000 2019,Hurtsの新譜聴いてるよ〜ってよく見たら、去年の1月24日に日本盤リリース、厳密に言えば2017年にヨーロッパでリリースされているアルバムだった…自分のアンテナが錆びついていると感じる瞬間だった。 https://t.co/AqC9tApPZN,0
47,47,日本アンテナ,Thu Feb 07 06:35:19 +0000 2019,RT @merry_kirakira: 日本アンテナによると4K、CSの出荷台数が大きく伸びているようだ。それでも普及率はまだ10%くらい。これからさらに伸びてくるんだろうな。それならば。リーダー電子もオチオチしていられないよな。Qの伸びも下値切り上げ、4Q偏重もあるのかな…,1
48,48,日本アンテナ,Thu Feb 07 06:24:57 +0000 2019,"持ち越してた日本アンテナはPTSでは＋5％だったけど寄付きはGDで売却＋7。前日は差し引きー28。サンバイオが連続ストップ安後の高値2,880を大きく超えてきたので前場買ってストップ高も後場剥がれて、少しロットを落として入り直した… https://t.co/JANRCDaby9",1
49,49,日本アンテナ,Thu Feb 07 05:57:15 +0000 2019,わおいつのまにかブライトパスバイオがぶっ飛んでたこないだの日本アンテナでは惜しいことしたから今回は待ってみたい,-1
50,50,日本アンテナ,Thu Feb 07 05:52:01 +0000 2019,これめちゃくちゃ助かる!JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/RBgJg9vmqZ @engadgetjpから,1
51,51,日本アンテナ,Thu Feb 07 05:33:30 +0000 2019,RT @now4773: 日本アンテナはなんか手放す人多いね、つまんないからかな。なんでかな、有望株だと思うんだけどな。こんなに安値圏なのに。大口絶対いるよ。連続Sがこの後出る気がしてならない、玉大口抱えたら買おうとしても売り玉出てこなくなるからね。これが大相場…,2
52,52,日本アンテナ,Thu Feb 07 05:20:40 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/bUwqJJ7MPg @engadgetjpから,1
53,53,日本アンテナ,Thu Feb 07 04:36:00 +0000 2019,日本アンテナはなんか手放す人多いね、つまんないからかな。なんでかな、有望株だと思うんだけどな。こんなに安値圏なのに。大口絶対いるよ。連続Sがこの後出る気がしてならない、玉大口抱えたら買おうとしても売り玉出てこなくなるか… https://t.co/G1TqJqwYTG,2
54,54,日本アンテナ,Thu Feb 07 04:33:45 +0000 2019,日本アンテナ４ケタ戻しそう,0
55,55,日本アンテナ,Thu Feb 07 04:32:23 +0000 2019,ヤクルトアンテナ : 「雪が日本の美しさを引き立たせてる」親日外国人が日本の風景を愛でるスレhttps://t.co/0pBOIU09Er,0
56,56,日本アンテナ,Thu Feb 07 03:56:31 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/BznZ7U6TKt tileでやって,1
57,57,日本アンテナ,Thu Feb 07 03:55:24 +0000 2019,バンド1　2100ghz帯全てのスマホの3g、4gで受信可能な電波帯日本では主にドコモ、ソフトバンクが使用主要都市や観光地、要所でほぼ受信可能。弱点として、遮蔽物に弱くアンテナが無い建物の中やビルの谷間だと厳しい。よっぽど辺境いかなければ大丈夫。,-1
58,58,日本アンテナ,Thu Feb 07 03:47:46 +0000 2019,日本アンテナアウトは失望売りの個人。大口は動いてなさそう。何故か。売り場じゃないから大口は売らないんです。PBR0.57倍ですよ？まだまだ安値圏だわ(　ﾟﾛﾟ)!!,-2
59,59,日本アンテナ,Thu Feb 07 03:43:48 +0000 2019,株式　　02/07　12:39　　今日のデイトレード銘柄の株価を検証します。　　２２２８シベール（利確率＋２９．９％）、　４９１８アイビー化粧品（ＧＤ、＋２．９％）、　６９３０日本アンテナ（ＧＤ、＋６．９％）、　４１２０スガイ化学… https://t.co/OwaEHb6i1w,1
60,60,日本アンテナ,Thu Feb 07 03:38:26 +0000 2019,補修 張替ワンセグ/フルセグ フィルムアンテナ左右AD-500F日本製 https://t.co/RUpAiU98dm #ヤフオク #アーク・ヒル,0
61,61,日本アンテナ,Thu Feb 07 03:34:43 +0000 2019,RT @MUGI1208: お、このサービス入れたんだ。確かタグを付けとくと、自分のスマホだけでなく、他の人のスマホや、アンテナを経由して、どこにあるか分かるようになるんだよね。→JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget…,1
62,62,日本アンテナ,Thu Feb 07 03:33:19 +0000 2019,ミック・ロンソンの人生を綴ったドキュメンタリー映画『ビサイド・ボウイ　ミック・ロンソンの軌跡』　日本版予告編映像公開 つづき→https://t.co/KmWNdvkroi＜ロックなアンテナ通信＞,1
63,63,日本アンテナ,Thu Feb 07 03:28:13 +0000 2019,RT @MUGI1208: お、このサービス入れたんだ。確かタグを付けとくと、自分のスマホだけでなく、他の人のスマホや、アンテナを経由して、どこにあるか分かるようになるんだよね。→JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget…,1
64,64,日本アンテナ,Thu Feb 07 03:03:43 +0000 2019,分割陽極マグネトロンと八木・宇田アンテナを確認 — 場所: 明治150年記念　日本を変えた千の技術博 https://t.co/mfofJ7fGCE,1
65,65,日本アンテナ,Thu Feb 07 03:00:10 +0000 2019,RT @muratamika2020: 続) S高4334 ユークス デジタル声優アイドルグループ『22／7』の番組制作に携わる4768 大塚商会 10-12月期は市場予想を上回る大幅増益に6840 ＡＫＩＢＡ 一時　半導体関連6930 日本アンテナ7274 ショーワ…,0
66,66,日本アンテナ,Thu Feb 07 02:52:40 +0000 2019,ニューズウィーク日本版にはゲーム批評コーナーがたまにあるし、自分のアンテナが低いだけかもしれんけど。,0
67,67,日本アンテナ,Thu Feb 07 02:44:22 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/V9r7XbY92H @engadgetjpから,1
68,68,日本アンテナ,Thu Feb 07 02:41:09 +0000 2019,RT @Blossomdayo: とりあえず前場お疲れ様です！バンダイと不二製油、とゴミ決算を引いて、ー60万、からのメンバーズ寄り買いで＋65万で5万＋になってからの、日本アンテナでー60万からのサンバイオ、ソフトバンクのデイトレでー30万で、結局ー100万でしたｗ…,-1
69,69,日本アンテナ,Thu Feb 07 02:34:45 +0000 2019,とりあえず前場お疲れ様です！バンダイと不二製油、とゴミ決算を引いて、ー60万、からのメンバーズ寄り買いで＋65万で5万＋になってからの、日本アンテナでー60万からのサンバイオ、ソフトバンクのデイトレでー30万で、結局ー1… https://t.co/NV7AsbvAWW,-1
70,70,日本アンテナ,Thu Feb 07 02:33:56 +0000 2019,日本アンテナ持ち越し分売り利確　高田工業所売り利確メンバーズ売り利確,3
71,71,日本アンテナ,Thu Feb 07 02:08:58 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/VUx9GfspTu @engadgetjpさんから,1
72,72,日本アンテナ,Thu Feb 07 02:08:09 +0000 2019,日本アンテナここ数日であれだけ出来高増やしたのにこの静けさは違和感しか感じない。,0
73,73,日本アンテナ,Thu Feb 07 02:01:55 +0000 2019,生放送動画アンテナx : 立憲民主党【辻元清美】衆議院議員が外国籍の日本の弁護士から「違法な献金」を受け取っていたことについてhttps://t.co/Zgyxm38U1O,-1
74,74,日本アンテナ,Thu Feb 07 01:59:15 +0000 2019,RT @gd_wl_: 個別ロング待ち日本アンテナも一応監視入れてるけどまだまだ,0
75,75,日本アンテナ,Thu Feb 07 01:58:41 +0000 2019,個別ロング待ち日本アンテナも一応監視入れてるけどまだまだ,0
76,76,日本アンテナ,Thu Feb 07 01:24:16 +0000 2019,日本アンテナうん、これはある！間違いないね！↑や！,-1
77,77,日本アンテナ,Thu Feb 07 01:17:37 +0000 2019,ブロードバンドタワーの売りは319→309が目標。。。日本アンテナはぶん投げた。日経レバ買い増してお昼寝タイム。,1
78,78,日本アンテナ,Thu Feb 07 01:14:31 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/MWGXtqrdGL ただ単に離れたときのブザーじゃなくて、駅も巻き込んでるのすごくいい。 #忘れ物,1
79,79,日本アンテナ,Thu Feb 07 00:52:30 +0000 2019,日本アンテナもう終わりか。騒ぎ出すとほんと早いな。,0
80,80,日本アンテナ,Thu Feb 07 00:45:55 +0000 2019,日本アンテナんー見ればみるほど怪しい。この雰囲気ならこの地合いなら普通ぶんなげが始まる筈。何故投げない？？と紐解くと答えは分かります。,0
81,81,日本アンテナ,Thu Feb 07 00:44:00 +0000 2019,"""JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版"" https://t.co/TwCkaWjUVt",1
82,82,日本アンテナ,Thu Feb 07 00:40:22 +0000 2019,今朝は寄りから少し見れたんで日本アンテナさわったけど、なかなか上抜けなかった時価総額ライン抜いたと思ったら陰線否定で下落…まぁ売り圧は想定してましたけど。思ったほど勢いなかった。 https://t.co/zlZbPLSc5M,0
83,83,日本アンテナ,Thu Feb 07 00:36:47 +0000 2019,RT @fk_2000: “JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版” https://t.co/FxGAxtfWbN,1
84,84,日本アンテナ,Thu Feb 07 00:33:13 +0000 2019,株式　　02/07　09:30　　（G）コース検索は、３１８９ＡＮＡＰ（利確率＋０．９％）、　２８８４ヨシムラフード（＋１．８％）　の２銘柄です。　　次点銘柄は、６９３０日本アンテナ（＋６．９％）です。,1
85,85,日本アンテナ,Thu Feb 07 00:28:47 +0000 2019,“JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版” https://t.co/FxGAxtfWbN,1
86,86,日本アンテナ,Thu Feb 07 00:28:44 +0000 2019,RT @MUGI1208: お、このサービス入れたんだ。確かタグを付けとくと、自分のスマホだけでなく、他の人のスマホや、アンテナを経由して、どこにあるか分かるようになるんだよね。→JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget…,1
87,87,日本アンテナ,Thu Feb 07 00:23:35 +0000 2019,RT @merry_kirakira: 日本アンテナによると4K、CSの出荷台数が大きく伸びているようだ。それでも普及率はまだ10%くらい。これからさらに伸びてくるんだろうな。それならば。リーダー電子もオチオチしていられないよな。Qの伸びも下値切り上げ、4Q偏重もあるのかな…,1
88,88,日本アンテナ,Thu Feb 07 00:21:44 +0000 2019,サンバイオのみなさーん。日本アンテナもみてみて~。小型だけど有望株、だと思いますよw,3
89,89,日本アンテナ,Thu Feb 07 00:20:54 +0000 2019,"日本アンテナ。1,000で1,000イン。",0
90,90,日本アンテナ,Thu Feb 07 00:18:41 +0000 2019,6930   日本アンテナ　恐ろしすぎる,0
91,91,日本アンテナ,Thu Feb 07 00:11:42 +0000 2019,日本アンテナこれは飛ぶぞ~、と言わんばかり。,0
92,92,日本アンテナ,Thu Feb 07 00:10:33 +0000 2019,RT @photostudio9: おーまじかー。使ってみようかな » JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/CG4DTRhcNw,1
93,93,日本アンテナ,Thu Feb 07 00:10:18 +0000 2019,日本アンテナ　プラ転,0
94,94,日本アンテナ,Thu Feb 07 00:03:54 +0000 2019,JR東日本、紛失防止タグMAMORIOを本格導入　51駅にアンテナ設置 - Engadget 日本版 https://t.co/s7XlXL0QyC @engadgetjpより,1
